type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
web前端,前端开发工程师[黄埔区],CVTE,16000,28000,经验3-5年,本科,"硬件,教育 / 上市公司 / 2000人以上",2000,Web前端开发/互联网/小程序开发,奖金多,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/2C/E7/Cgp3O1c6nvCAYa1tAAAR74bVfJ0224.png,广州
web前端,前端开发工程师[白云区],金渝洲数智,8000,9000,经验1-3年,本科,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 15-50人",15-50,ECharts/软件服务｜咨询/CSS/Html5/Vue,--,https://www.lgstatic.com/thumbnail_120x120/10/404e47452c384caebf79dcabb215a130.png,广州
web前端,前端开发工程师[从化区],召隆信息,5000,10000,经验1-3年,大专,移动互联网 / 未融资 / 15-50人,15-50,CSS/Html5/在线教育/JavaScript/Vue,提供宿舍,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/75/D6/CioPOWIgDauAU2jXAAA3-56RI00888.png,广州
web前端,前端开发工程师[珠江新城],乾合管理,10000,16000,经验3-5年,大专,"社交平台,电商平台,批发｜零售 / 不需要融资 / 15-50人",15-50,JAVA/社交平台/电商平台,技术团队,https://www.lgstatic.com/thumbnail_120x120/10/e8b3898717324c0591304b18e856934d.png,广州
web前端,前端工程师[五山],全都供应链服务,5000,6000,经验1-3年,本科,"批发｜零售,新零售,电商平台 / 未融资 / 15-50人",15-50,CSS/Html5/JavaScript/Web前端开发/电商平台,福利优厚,https://www.lgstatic.com/thumbnail_120x120/10/0ae1295030d941e4af1bc1db9dccaa05.png,广州
web前端,前端开发工程师[天河区],广州茗趣,10000,15000,经验3-5年,大专,"社交平台,文化传媒 / 天使轮 / 少于15人",15,CSS/社交平台/Html5/JavaScript/社交媒体,周末双休，管理扁平,https://www.lgstatic.com/thumbnail_120x120/10/af86127666f34f2c92c0f0cf27835ada.png,广州
web前端,前端开发[大石],不明觉厉,3000,5000,经验不限,不限,"移动互联网,电商 / 未融资 / 少于15人",15,CSS/人工智能服务/Html5/Web前端开发/小程序开发,高手指导,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,广州
web前端,前端开发工程师[荔湾区],高思贸易,17000,19000,经验3-5年,本科,贸易｜进出口 / 不需要融资 / 50-150人,50-150,软件服务｜咨询/人工智能服务/JavaScript/Vue/Web前端开发,弹性工作，团队氛围好，对接国外项目，学习平台,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/3D/88/CioPOWCU702AOxxhAAA2gEbRJJU963.jpg,广州
web前端,前端开发工程师[番禺区],广州餐服网互联网科技有限公司,15000,30000,经验3-5年,本科,"工具类产品,服务业 / 未融资 / 50-150人",50-150,生活服务/Vue/JavaScript/Web前端开发/Node.js,90后新团队,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/58/88/Cgq2xl34gV-ALB_uAABIWNtXees856.png,广州
web前端,前端开发工程师[昌岗],意闪,6000,12000,经验不限,不限,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,软件服务｜咨询/Vue/Web前端开发/IT技术服务｜咨询,公司聚餐、旅游、双休、奖金,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/50/97/CgqCHl9jAZSAISFJAAAI8jQp9wY911.png,广州
web前端,前端工程师[珠江新城],中望软件,15000,25000,经验3-5年,本科,"软件服务｜咨询,IT技术服务｜咨询 / 上市公司 / 500-2000人",500-2000,软件服务｜咨询/教育｜培训/CSS/Html5/Vue,上市公司 发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/7C/60/CioPOWJBhkWAQ8m-AAARcG8fFYI488.png,广州
web前端,前端开发工程师[东圃],笨马网络,7000,10000,经验1-3年,大专,"企业服务,工具,物联网 / 未融资 / 15-50人",15-50,Vue/Node/Web前端开发/小程序开发/IT技术服务｜咨询,五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/6A/52/CioPOWHOffGAca5mAAAHbbaWv6w178.png,广州
web前端,前端开发工程师[市桥],京北方,12000,20000,经验3-5年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,JavaScript/Vue/IT技术服务｜咨询,项目前景好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/65/46/CioPOWGprYKAJMvZAAPBLPU6rns024.png,广州
web前端,前端开发工程师[南沙区],码石科技,7000,13000,经验不限,本科,"物联网,软件服务｜咨询,人工智能服务 / 未融资 / 50-150人",50-150,人工智能服务/物联网,五险一金，周末双休，年度绩效考核，近地铁站,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/04/FD/CioPOWAvcaeAJSzZAAAG5DIdt4E866.png,广州
web前端,前端开发工程师[华洲],领音科技,8000,12000,经验1-3年,大专,社交平台 / 天使轮 / 少于15人,15,CSS/社交平台/Html5/Vue/Web前端开发,海外社交项目,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6F/4A/CioPOWICFMqAGHpDAAAqlvV_1qA853.png,广州
web前端,前端开发工程师[官洲],Pit2,16000,22000,经验5-10年,大专,其他 / 不需要融资 / 150-500人,150-500,JavaScript/Vue/Web前端开发/小程序开发/IT技术服务｜咨询,五险一金，双休,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/8E/B1/CgoB5lufXaCAVfmWAAAYvyOV2WU241.png,广州
web前端,前端开发工程师[南沙区],码石科技,7000,13000,经验在校,应届,"物联网,软件服务｜咨询,人工智能服务 / 未融资 / 50-150人",50-150,人工智能服务/物联网,五险一金，周末双休，年度绩效考核，近地铁站,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/04/FD/CioPOWAvcaeAJSzZAAAG5DIdt4E866.png,广州
web前端,前端开发工程师[燕岭],恒星网络,6000,12000,经验1-3年,大专,"电商平台,网络通信 / 未融资 / 15-50人",15-50,软件服务｜咨询/Html5/JavaScript/Vue/Web前端开发,地铁口交通方便、附近租房价格实惠800元上下,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/7F/69/CioPOWJWEUeALhliAAA7zzSfVlU247.png,广州
web前端,前端开发工程师[天河区],信巴迪,9000,13000,经验1-3年,本科,科技金融 / 不需要融资 / 15-50人,15-50,Vue/科技金融/Web前端开发/小程序开发/Node.js,发展前景好，入职即买社保，双休,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/83/FD/Cgp9HWKO16qAY4UPAAA-BxU8-qw722.png,广州
web前端,前端开发工程师[花都区],维笋科技,6000,7000,经验在校,应届,"软件服务｜咨询,专业服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/Web前端开发/IT技术服务｜咨询/移动客户端开发,年轻团队,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,广州
web前端,前端开发[越秀区],中际教育,10000,14000,经验3-5年,本科,"教育,移动互联网 / 不需要融资 / 50-150人",50-150,教育｜培训/CSS/Html5/JavaScript/Vue,平台具有很大的发展潜力,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/68/29/Ciqc1F-jbruAQoEAAAAB_b1IEXc640.png,广州
web前端,前端开发工程师[黄埔区],广东睿盟科技,7000,11000,经验不限,本科,软件服务｜咨询 / 不需要融资 / 50-150人,50-150,软件服务｜咨询/CSS/Html5/Vue/Web前端开发,五险一金、餐补、全勤奖、带薪年假、周末双休等,https://www.lgstatic.com/thumbnail_120x120/image1/M00/25/EE/CgYXBlVTFB6AT4MPAAC63XpNE3w008.png,广州
web前端,前端开发工程师[番禺区],九安物联,8000,15000,经验不限,本科,无,[0],,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/b8bd1f0b0aaf4ab985773a291302deba.png,广州
web前端,前端工程师[南洲],牧今科技 MUJIN,25000,50000,经验1-3年,本科,"数据服务｜咨询,人工智能服务,智能硬件 / 不需要融资 / 50-150人",50-150,制造业/React/Python,一金最高比例，员工旅游，出国机会，定期体检,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/62/03/CioPOWGVvTaAXT-HAABH_KbH-VI050.png,广州
C语言,C语言开发工程师[越秀区],VISIONSKY,8000,15000,经验1-3年,本科,无,[0],,"五险一金,定期体检,专业培训",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,广州
C语言,C语言开发-银行（稳定）[越秀区],上海华腾软件系统有限公司,10000,16000,经验1-3年,本科,其他 / 不需要融资 / 500-2000人,500-2000,,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/e2a307111f8f460ebc63b40ee0705c85.png,广州
C语言,c语言开发工程师[素社],聚客网络,2000,3000,经验在校,应届,旅游｜出行 / 未融资 / 15-50人,15-50,IT技术服务｜咨询,周末双休,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/32/F6/CgpFT1k_t1uAJZUqAABGihs6m08735.jpg,广州
C语言,嵌入式C语言开发工程师[东圃],广州腾驹科技有限公司,4000,8000,经验不限,大专,制造业 / 不需要融资 / 15-50人,15-50,软件服务｜咨询/C++/物联网/软件开发,"c语言,linux,嵌入式,qt",https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/83/84/CgoB5l1uGnGAIFHMAALC-ntLR0Q297.png,广州
C语言,c语言开发工程师[东圃],广州腾驹科技有限公司,6000,12000,经验不限,大专,制造业 / 不需要融资 / 15-50人,15-50,智能硬件/物联网,物联网大数据人工智能方向,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/83/84/CgoB5l1uGnGAIFHMAALC-ntLR0Q297.png,广州
C语言,软件技术支持工程师（C语言）[黄阁],创景科技,9000,15000,经验1-3年,本科,信息安全 / 不需要融资 / 150-500人,150-500,软件服务｜咨询/IT技术服务｜咨询,技术型岗位，福利健全，周末双休，六险一金,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/8D/86/CgotOVubZceAV2nYAAGAftiiO1w674.jpg,广州
C语言,嵌入式技术支持工程师（c语言）[黄阁],创景科技,9000,16000,经验1-3年,本科,信息安全 / 不需要融资 / 150-500人,150-500,软件服务｜咨询/IT技术服务｜咨询,技术型岗位，周末双休，六险一金,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/8D/86/CgotOVubZceAV2nYAAGAftiiO1w674.jpg,广州
C语言,c语言开发工程师[天河城],隆积士信息科技,12000,15000,经验3-5年,本科,"软件服务｜咨询,物联网 / 不需要融资 / 15-50人",15-50,软件服务｜咨询,有宿舍,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/2B/DD/CgoB5louBxuAZlgyAAAH4L90dY4801.png,广州
C语言,电子电路工程师[琶洲],Fordeal,18000,30000,经验3-5年,本科,电商平台 / C轮 / 500-2000人,500-2000,消费生活/新零售,周末双休 六险一金 晋升通道,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/05/0D/CioPOWAvlJyAbSw8AABd4Z57kME280.png,广州
C语言,单片机工程师[增城区],广东纽脉电器有限公司,8000,10000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 50-150人",50-150,软件服务｜咨询/数据服务｜咨询,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/55b0461bf84b41569c07582f69f3a966.png,广州
C语言,电机控制软件工程师[番禺区],菲亚兰德集团,12000,24000,经验3-5年,本科,消费生活 / 不需要融资 / 500-2000人,500-2000,消费生活,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/03c1df69920b4143b43977bacd91c08c.png,广州
C语言,嵌入式软件工程师[番禺区],菲亚兰德集团,18000,30000,经验5-10年,本科,消费生活 / 不需要融资 / 500-2000人,500-2000,消费生活,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/03c1df69920b4143b43977bacd91c08c.png,广州
C语言,嵌入式软件工程师（无线）[天河区],立功科技,12000,17000,经验1-3年,本科,无,[0],,"绩效奖金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/5e41bf3763c340859aae5070face823a.png,广州
C语言,嵌入式单片机工程师[番禺区],日顺科技,5000,7000,经验1-3年,大专,其他 / 不需要融资 / 150-500人,150-500,,"全勤奖,公司旅游,单双休",https://www.lgstatic.com/thumbnail_120x120/10/bfcde5f2bd8e4534adee54594a91b39c.png,广州
C语言,运动控制算法工程师[越秀区],奇芯机器人,10000,20000,经验1-3年,本科,无,[0],,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/c7d851f83c9f4fc9b14d728e3c0d0560.png,广州
C语言,嵌入式软件工程师[番禺区],菲亚兰德集团,18000,30000,经验3-5年,本科,消费生活 / 不需要融资 / 500-2000人,500-2000,消费生活,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/03c1df69920b4143b43977bacd91c08c.png,广州
C语言,嵌入式软件开发[天河区],西安布质科技有限责任公司,12000,15000,经验不限,本科,无,[0],,"五险一金,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/b843b30e40b9461f85556a1ef778b758.png,广州
C语言,PLC嵌入式软件开发工程师[黄埔区],小崎科技,15000,24000,经验5-10年,本科,无,[0],,"五险一金,全勤奖,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/34cf258ec75e40f2a82e61a1bb09111e.png,广州
C语言,高级嵌入式软件工程师[白云区],正点原子,10000,20000,经验3-5年,本科,无,[0],,"包两餐,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/96559f927fca45c280add73b9ea18769.png,广州
C语言,嵌入式软件开发（ lvgl 方向）[白云区],正点原子,10000,20000,经验3-5年,本科,无,[0],,"包两餐,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/96559f927fca45c280add73b9ea18769.png,广州
C语言,硬件测试工程师[南沙区],广州市番高气模制品有限公司,8000,13000,经验3-5年,大专,休闲｜娱乐 / 不需要融资 / 150-500人,150-500,休闲｜娱乐,"五险一金,包餐,包住宿",https://www.lgstatic.com/thumbnail_120x120/10/df8610112bda4d509d8e1e80f0f4329d.png,广州
C语言,u3d主程[东环],宏冠动漫,25000,35000,经验5-10年,本科,游戏 / 不需要融资 / 50-150人,50-150,C/C++/Unity3D/Shader开发经验/3D游戏客户端开发经验/游戏,发展前景，工资高，福利好，超长年假,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/5F/71/CgqCHl-JSyOAO2r9AACEHbmAyVk918.jpg,广州
C语言,单片机软件工程师[番禺区],达威智能,10000,15000,经验1-3年,大专,其他 / 不需要融资 / 15-50人,15-50,,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/3cc7bc650cae4319a5571fab00e5e465.png,广州
C语言,单片机软件工程师[白云区],保仕盾,10000,15000,经验3-5年,大专,消费生活 / 不需要融资 / 150-500人,150-500,消费生活,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/9cc12a5cbaea4326adc4c87ab875941a.png,广州
C语言,电子工程师[黄埔区],方瞳,9000,15000,经验3-5年,本科,无,[0],,"方案,员工旅游,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/2f5a62a206fd42a487b9d354e304bbc6.png,广州
C语言,初级电子工程师[黄埔区],方瞳,7000,12000,经验1-3年,本科,无,[0],,"五险一金,周末双休,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/2f5a62a206fd42a487b9d354e304bbc6.png,广州
C语言,FAE 现场应用工程师(汽车电子）[越秀区],威雅利,9000,12000,经验3-5年,本科,无,[0],,"五险一金,专业培训,交通补贴",https://www.lgstatic.com/thumbnail_120x120/10/49cd1fbb7fec4f8f9676061ceece42e3.png,广州
C语言,嵌入式软件开发工程师[黄埔区],广东畅视科技有限公司,12000,20000,经验3-5年,大专,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/fbfc4f5d9ce3483d8e6de530fbca116f.png,广州
C语言,电气工程师[黄埔区],高澜股份,10000,20000,经验5-10年,本科,"汽车交易平台,新能源汽车制造 / 不需要融资 / 500-2000人",500-2000,新能源汽车制造/汽车交易平台,"五险一金,免费班车,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/cb2f963ee8184471bc78b459f51f8e19.png,广州
C语言,数字电源软件算法工程师[黄埔区],卓问,20000,35000,经验1-3年,本科,新能源汽车制造 / 不需要融资 / 15-50人,15-50,新能源汽车制造,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/54b15825ed4a4817b7b4826a6b06c3cf.png,广州
C语言,测试开发工程师[黄埔区],方瞳,10000,15000,经验3-5年,本科,无,[0],,"五险一金,包吃,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/2f5a62a206fd42a487b9d354e304bbc6.png,广州
C语言,测试研发工程师（偏硬件）[黄埔区],方瞳,7000,13000,经验1-3年,本科,无,[0],,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/2f5a62a206fd42a487b9d354e304bbc6.png,广州
C语言,DBA（英文流利）[天河区],印孚瑟斯技术（中国）有限公司,15000,30000,经验5-10年,大专,无,[0],,"定期体检,补充医疗保险,免费班车",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,广州
C语言,高级电气工程师[番禺区],爱餐广州分公司,15000,30000,经验3-5年,本科,其他 / 不需要融资 / 50-150人,50-150,,"五险一金,定期体检,免费两餐",https://www.lgstatic.com/thumbnail_120x120/10/c77644b176c14a059fbf58cb60d17754.png,广州
C语言,软件工程师[花都区],国光电器,12000,24000,经验1-3年,本科,其他 / 不需要融资 / 2000人以上,2000,,"免费班车,包住,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/4d2400a891cf495ba818853d5d51b690.png,广州
C语言,Linux驱动工程师[花都区],国光电器,13000,26000,经验3-5年,本科,其他 / 不需要融资 / 2000人以上,2000,,"免费班车,包住,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/4d2400a891cf495ba818853d5d51b690.png,广州
